File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
01010791	 10791	  14	  8	  0.776	  972040	 0.07766	 0.049967 
01010801	 10801	  14	  10	  0.776	  984020	 0.078617	 0.049359 
01010811	 10811	  15	  2	  0.776	  955930	 0.076372	 0.050809 
01010821	 10821	  15	  4	  0.776	  969810	 0.077481	 0.050082 
01010831	 10831	  15	  6	  0.776	  970000	 0.077497	 0.050072 
01010841	 10841	  15	  8	  0.776	  967930	 0.077332	 0.050179 
01010851	 10851	  15	  10	  0.776	  974030	 0.077819	 0.049865 
01010861	 10861	  16	  2	  0.776	  963180	 0.076952	 0.050427 
01010871	 10871	  16	  4	  0.776	  973680	 0.077791	 0.049883 
01010881	 10881	  16	  6	  0.776	  980690	 0.078351	 0.049527 
01010891	 10891	  16	  8	  0.776	  962800	 0.076922	 0.050447 
01010901	 10901	  16	  10	  0.776	  970370	 0.077526	 0.050053 
01010911	 10911	  18	  2	  0.776	  961960	 0.076855	 0.050491 
01010921	 10921	  18	  4	  0.776	  968310	 0.077362	 0.05016 
01010931	 10931	  18	  6	  0.776	  974040	 0.07782	 0.049865 
01010941	 10941	  18	  8	  0.776	  967630	 0.077307	 0.050195 
01010951	 10951	  18	  10	  0.776	  964360	 0.077046	 0.050365 
01010961	 10961	  20	  2	  0.782	  984100	 0.078242	 0.050063 
01010971	 10971	  20	  4	  0.782	  996600	 0.079408	 0.049286 
01010981	 10981	  20	  6	  0.782	  987530	 0.078686	 0.049739 
01010991	 10991	  20	  8	  0.782	  982340	 0.078442	 0.049852 
01011001	 11001	  20	  10	  0.782	  984610	 0.078622	 0.049737 
01011011	 11011	  6	  2	  1.565	  981860	 0.077737	 0.10084 
01011021	 11021	  6	  4	  1.565	  992880	 0.078269	 0.10033 
01011031	 11031	  6	  6	  1.565	  989120	 0.078312	 0.1001 
01011041	 11041	  6	  8	  1.565	  990350	 0.07841	 0.099976 
01011051	 11051	  6	  10	  1.565	  995290	 0.0788	 0.099481 
01011061	 11061	  8	  2	  1.565	  980350	 0.077786	 0.10069 
01011071	 11071	  8	  4	  1.565	  990820	 0.078616	 0.099629 
01011081	 11081	  8	  6	  1.565	  994790	 0.079102	 0.098934 
01011091	 11091	  8	  8	  1.565	  999760	 0.079497	 0.098442 
01011101	 11101	  8	  10	  1.565	  1000400	 0.079546	 0.098382 
01011111	 11111	  10	  2	  1.565	  976670	 0.077661	 0.10077 
01011121	 11121	  10	  4	  1.565	  978730	 0.077825	 0.10056 
01011131	 11131	  10	  6	  1.565	  985100	 0.078332	 0.099907 
01011141	 11141	  10	  8	  1.565	  989750	 0.078701	 0.099438 
01011151	 11151	  10	  10	  1.565	  989980	 0.07872	 0.099414 
01011161	 11161	  12	  2	  1.565	  979970	 0.077924	 0.10043 
01011171	 11171	  12	  4	  1.565	  990130	 0.078732	 0.0994 
01011181	 11181	  12	  6	  1.565	  988620	 0.078951	 0.098957 
01011191	 11191	  12	  8	  1.565	  989660	 0.079034	 0.098854 
01011201	 11201	  12	  10	  1.565	  996350	 0.079568	 0.09819 
01011211	 11211	  14	  2	  1.565	  975370	 0.077892	 0.1003 
01011221	 11221	  14	  4	  1.565	  984870	 0.078651	 0.099334 
01011231	 11231	  14	  6	  1.565	  987720	 0.078879	 0.099048 
01011241	 11241	  14	  8	  1.565	  983210	 0.078519	 0.099502 
01011251	 11251	  14	  10	  1.545	  984400	 0.078614	 0.098112 
01011261	 11261	  13	  2	  1.565	  980070	 0.077931	 0.10042 
01011271	 11271	  13	  4	  1.565	  989420	 0.078675	 0.099471 
01011281	 11281	  13	  6	  1.565	  991860	 0.078869	 0.099227 
01011291	 11291	  13	  8	  1.565	  995470	 0.079156	 0.098866 
01011301	 11301	  13	  10	  1.565	  1001900	 0.07967	 0.098228 
01011311	 11311	  15	  2	  1.565	  980210	 0.077943	 0.10041 
01011321	 11321	  15	  4	  1.565	  993060	 0.078964	 0.099107 
01011331	 11331	  15	  6	  1.565	  989850	 0.078709	 0.099428 
01011341	 11341	  15	  8	  1.565	  993820	 0.079025	 0.099031 
01011351	 11351	  15	  10	  1.565	  994070	 0.079045	 0.099005 
01011361	 11361	  16	  2	  1.565	  984150	 0.078256	 0.1 
01011371	 11371	  16	  4	  1.565	  988380	 0.078592	 0.099576 
01011381	 11381	  16	  6	  1.565	  988030	 0.078564	 0.099611 
01011391	 11391	  16	  8	  1.565	  995690	 0.079174	 0.098844 
01011401	 11401	  16	  10	  1.565	  992620	 0.07893	 0.09915 
01011411	 11411	  18	  2	  1.565	  959420	 0.07629	 0.10258 
01011421	 11421	  18	  4	  1.565	  972730	 0.077348	 0.10118 
01011431	 11431	  18	  6	  1.565	  981330	 0.078032	 0.10029 
01011441	 11441	  18	  8	  1.565	  985980	 0.078401	 0.099818 
01011451	 11451	  18	  10	  1.565	  989720	 0.078699	 0.099441 
01011461	 11461	  20	  2	  1.565	  985120	 0.078333	 0.099905 
01011471	 11471	  20	  4	  1.565	  987770	 0.078544	 0.099637 
01011481	 11481	  20	  6	  1.565	  993370	 0.078989	 0.099076 
01011491	 11491	  20	  8	  1.565	  998900	 0.079429	 0.098527 
01011501	 11501	  20	  10	  1.565	  1004300	 0.079859	 0.097996 
01011511	 11511	  6	  2	  2.348	  987750	 0.077767	 0.15098 
01011521	 11521	  6	  4	  2.348	  992910	 0.078173	 0.1502 
01011531	 11531	  6	  6	  2.348	  992900	 0.078172	 0.1502 
01011541	 11541	  6	  8	  2.348	  996490	 0.078455	 0.14966 
01011551	 11551	  6	  10	  2.348	  1003100	 0.078975	 0.14867 
01011561	 11561	  8	  2	  2.348	  985560	 0.077595	 0.15132 
01011571	 11571	  8	  4	  2.348	  988530	 0.077829	 0.15086 
01011581	 11581	  8	  6	  2.348	  991870	 0.078091	 0.15035 
01011591	 11591	  8	  8	  2.348	  997170	 0.078509	 0.14955 
01011601	 11601	  8	  10	  2.348	  996090	 0.078424	 0.14972 
01011611	 11611	  10	  2	  2.348	  989040	 0.077869	 0.15078 
01011621	 11621	  10	  4	  2.348	  989480	 0.07824	 0.14982 
01011631	 11631	  10	  6	  2.348	  994280	 0.078619	 0.14909 
01011641	 11641	  10	  8	  2.348	  1001100	 0.079156	 0.14808 
01011651	 11651	  10	  10	  2.348	  1001600	 0.079197	 0.14801 
01011661	 11661	  12	  2	  2.348	  990970	 0.078057	 0.15093 
01011671	 11671	  12	  4	  2.348	  999240	 0.078709	 0.14968 
01011681	 11681	  12	  6	  2.348	  1000500	 0.07881	 0.14949 
01011691	 11691	  12	  8	  2.348	  1003200	 0.079017	 0.1491 
01011701	 11701	  12	  10	  2.348	  1007100	 0.079331	 0.14851 
01011711	 11711	  13	  2	  2.348	  990540	 0.078363	 0.15009 
01011721	 11721	  13	  4	  2.348	  1003300	 0.079372	 0.14818 
01011731	 11731	  13	  6	  2.348	  1005300	 0.079532	 0.14788 
01011741	 11741	  13	  8	  2.348	  1009600	 0.079874	 0.14725 
01011751	 11751	  13	  10	  2.348	  1014000	 0.080221	 0.14661 
01011761	 11761	  14	  2	  2.348	  987710	 0.078477	 0.14961 
01011771	 11771	  14	  4	  2.348	  997500	 0.079255	 0.14815 
01011781	 11781	  14	  6	  2.348	  1001600	 0.079584	 0.14753 
01011791	 11791	  14	  8	  2.348	  1003000	 0.079689	 0.14734 
01011801	 11801	  14	  10	  2.348	  1009400	 0.080201	 0.1464 
01011811	 11811	  15	  2	  2.348	  976460	 0.077919	 0.15043 
01011821	 11821	  15	  4	  2.348	  982570	 0.078406	 0.1495 
01011831	 11831	  15	  6	  2.348	  986810	 0.078744	 0.14886 
01011841	 11841	  15	  8	  2.348	  990930	 0.079073	 0.14824 
01011851	 11851	  15	  10	  2.348	  985560	 0.078983	 0.14816 
01011861	 11861	  16	  2	  2.348	  970420	 0.07777	 0.15047 
01011871	 11871	  16	  4	  2.348	  978860	 0.078446	 0.14917 
01011881	 11881	  16	  6	  2.348	  977800	 0.078361	 0.14934 
01011891	 11891	  16	  8	  2.348	  980550	 0.078581	 0.14892 
01011901	 11901	  16	  10	  2.348	  983980	 0.078856	 0.1484 
01011911	 11911	  18	  2	  2.348	  970070	 0.078074	 0.14963 
01011921	 11921	  18	  4	  2.348	  964600	 0.077634	 0.15048 
01011931	 11931	  18	  6	  2.348	  973830	 0.078377	 0.14906 
01011941	 11941	  18	  8	  2.348	  976720	 0.07861	 0.14861 
01011951	 11951	  18	  10	  2.348	  974500	 0.078431	 0.14895 
01011961	 11961	  20	  2	  2.348	  961470	 0.077547	 0.15052 
01011971	 11971	  20	  4	  2.348	  972710	 0.078454	 0.14879 
01011981	 11981	  20	  6	  2.348	  977950	 0.078876	 0.14799 
01011991	 11991	  20	  8	  2.348	  975220	 0.078656	 0.1484 
01012001	 12001	  20	  10	  2.348	  999800	 0.08081	 0.14433 
01012011	 12011	  6	  2	  3.131	  1001100	 0.078819	 0.19965 
01012021	 12021	  6	  4	  3.131	  1007000	 0.07929	 0.19847 
01012031	 12031	  6	  6	  3.131	  1008700	 0.079421	 0.19814 
01012041	 12041	  6	  8	  3.131	  1014300	 0.07986	 0.19705 
01012051	 12051	  6	  10	  3.131	  986460	 0.078008	 0.20139 
01012061	 12061	  8	  2	  3.131	  984570	 0.077859	 0.20177 
01012071	 12071	  8	  4	  3.131	  991950	 0.078443	 0.20027 
01012081	 12081	  8	  6	  3.131	  992140	 0.078458	 0.20023 
01012091	 12091	  8	  8	  3.131	  995170	 0.078697	 0.19962 
01012101	 12101	  8	  10	  3.131	  999740	 0.07923	 0.19811 
01012111	 12111	  10	  2	  3.131	  985940	 0.078307	 0.20028 
01012121	 12121	  10	  4	  3.131	  986590	 0.078358	 0.20015 
01012131	 12131	  10	  6	  3.131	  990120	 0.078638	 0.19943 
01012141	 12141	  10	  8	  3.131	  993160	 0.07888	 0.19882 
01012151	 12151	  10	  10	  3.131	  997810	 0.079249	 0.1979 
01012161	 12161	  12	  2	  3.131	  986320	 0.078676	 0.199 
01012171	 12171	  12	  4	  3.131	  987520	 0.078772	 0.19876 
01012181	 12181	  12	  6	  3.131	  985880	 0.078641	 0.19909 
01012191	 12191	  12	  8	  3.131	  992920	 0.079203	 0.19768 
01012201	 12201	  12	  10	  3.131	  995640	 0.07942	 0.19714 
01012211	 12211	  13	  2	  3.131	  979810	 0.078157	 0.20032 
01012221	 12221	  13	  4	  3.131	  985980	 0.078649	 0.19907 
01012231	 12231	  13	  6	  3.131	  987760	 0.078791	 0.19871 
01012241	 12241	  13	  8	  3.131	  992920	 0.079203	 0.19768 
01012251	 12251	  13	  10	  3.131	  997880	 0.079598	 0.1967 
01012261	 12261	  14	  2	  3.131	  973030	 0.077616	 0.20172 
01012271	 12271	  14	  4	  3.131	  989880	 0.07896	 0.19829 
01012281	 12281	  14	  6	  3.131	  992240	 0.079149	 0.19782 
01012291	 12291	  14	  8	  3.131	  992480	 0.079167	 0.19777 
01012301	 12301	  14	  10	  3.131	  997160	 0.079541	 0.19684 
01012311	 12311	  15	  2	  3.131	  983670	 0.078465	 0.19954 
01012321	 12321	  15	  4	  3.131	  989140	 0.078901	 0.19843 
01012331	 12331	  15	  6	  3.131	  997510	 0.079569	 0.19677 
01012341	 12341	  15	  8	  3.131	  1001100	 0.079859	 0.19606 
01012351	 12351	  15	  10	  3.131	  1003200	 0.080026	 0.19565 
01012361	 12361	  16	  2	  3.131	  980350	 0.078538	 0.19902 
01012371	 12371	  16	  4	  3.131	  985520	 0.078951	 0.19798 
01012381	 12381	  16	  6	  3.131	  995380	 0.079741	 0.19602 
01012391	 12391	  16	  8	  3.131	  995910	 0.079784	 0.19591 
01012401	 12401	  16	  10	  3.131	  991060	 0.079396	 0.19687 
01012411	 12411	  18	  2	  3.131	  971940	 0.077864	 0.20074 
01012421	 12421	  18	  4	  3.131	  981940	 0.078665	 0.1987 
01012431	 12431	  18	  6	  3.131	  980840	 0.078888	 0.19814 
01012441	 12441	  18	  8	  3.131	  987380	 0.079414	 0.19682 
01012451	 12451	  18	  10	  3.131	  990200	 0.079641	 0.19626 
01012461	 12461	  20	  2	  3.131	  974950	 0.078415	 0.19933 
01012471	 12471	  20	  4	  3.131	  1000100	 0.080433	 0.19433 
01012481	 12481	  20	  6	  3.131	  982000	 0.078981	 0.1979 
01012491	 12491	  20	  8	  3.131	  1001000	 0.080511	 0.19414 
01012501	 12501	  20	  10	  3.131	  1005600	 0.08088	 0.19326 
01012511	 12511	  6	  2	  0.235	  1479100	 0.11742	 0.010025 
01012521	 12521	  6	  4	  0.235	  1467700	 0.11752	 0.0099826 
01012531	 12531	  6	  6	  0.235	  1454000	 0.11692	 0.010017 
01012541	 12541	  6	  8	  0.235	  1465400	 0.11809	 0.0099096 
01012551	 12551	  6	  10	  0.235	  1466500	 0.11843	 0.0098725 
01012561	 12561	  8	  2	  0.235	  1453200	 0.11786	 0.0099039 
01012571	 12571	  8	  4	  0.235	  1450100	 0.11761	 0.0099255 
01012581	 12581	  8	  6	  0.235	  1451300	 0.11795	 0.0098881 
01012591	 12591	  8	  8	  0.235	  1435300	 0.11715	 0.0099392 
01012601	 12601	  8	  10	  0.235	  1447300	 0.11813	 0.0098571 
01012611	 12611	  10	  2	  0.235	  1430400	 0.11749	 0.0098865 
01012621	 12621	  10	  4	  0.235	  1455300	 0.11903	 0.0097743 
01012631	 12631	  10	  6	  0.235	  1437200	 0.11805	 0.0098393 
01012641	 12641	  10	  8	  0.235	  1413800	 0.11662	 0.0099438 
01012651	 12651	  10	  10	  0.235	  1432100	 0.11812	 0.0098172 
01012661	 12661	  12	  2	  0.235	  1432600	 0.11767	 0.0098713 
01012671	 12671	  12	  4	  0.235	  1444500	 0.11865	 0.0097896 
01012681	 12681	  12	  6	  0.235	  1429800	 0.11793	 0.0098328 
01012691	 12691	  12	  8	  0.235	  1446300	 0.11955	 0.0096924 
01012701	 12701	  12	  10	  0.235	  1449100	 0.12002	 0.009646 
01012711	 12711	  13	  2	  0.235	  1425200	 0.11706	 0.0099222 
01012721	 12721	  13	  4	  0.235	  1441900	 0.11843	 0.0098075 
01012731	 12731	  13	  6	  0.235	  1443800	 0.11908	 0.0097378 
01012741	 12741	  13	  8	  0.235	  1413800	 0.1171	 0.0098866 
01012751	 12751	  13	  10	  0.235	  1426500	 0.11791	 0.0098271 
01012761	 12761	  14	  2	  0.235	  1418400	 0.11749	 0.0098541 
01012771	 12771	  14	  4	  0.235	  1428100	 0.11829	 0.0097873 
01012781	 12781	  14	  6	  0.235	  1426400	 0.11864	 0.0097423 
01012791	 12791	  14	  8	  0.235	  1407100	 0.11709	 0.0098711 
01012801	 12801	  14	  10	  0.235	  1421100	 0.11819	 0.0097792 
01012811	 12811	  15	  2	  0.235	  1469400	 0.11667	 0.010038 
01012821	 12821	  15	  4	  0.235	  1457500	 0.11672	 0.010001 
01012831	 12831	  15	  6	  0.235	  1457700	 0.11723	 0.0099411 
01012841	 12841	  15	  8	  0.235	  1456000	 0.11734	 0.009923 
01012851	 12851	  15	  10	  0.235	  1451300	 0.11721	 0.0099263 
01012861	 12861	  16	  2	  0.235	  1433400	 0.11577	 0.01005 
01012871	 12871	  16	  4	  0.235	  1436100	 0.11647	 0.0099728 
01012881	 12881	  16	  6	  0.235	  1446300	 0.11755	 0.0098733 
01012891	 12891	  16	  8	  0.235	  1430600	 0.11651	 0.009953 
01012901	 12901	  16	  10	  0.235	  1439200	 0.1177	 0.009836 
01012911	 12911	  18	  2	  0.235	  1417200	 0.11591	 0.0099884 
01012921	 12921	  18	  4	  0.235	  1429200	 0.11713	 0.0098762 
01012931	 12931	  18	  6	  0.235	  1426000	 0.11736	 0.009841 
01012941	 12941	  18	  8	  0.235	  1427200	 0.1177	 0.0098047 
01012951	 12951	  18	  10	  0.235	  1419100	 0.11727	 0.0098324 
01012961	 12961	  20	  2	  0.235	  1393400	 0.11538	 0.0099851 
01012971	 12971	  20	  4	  0.235	  1422900	 0.11807	 0.0097496 
01012981	 12981	  20	  6	  0.235	  1432800	 0.11889	 0.0096827 
01012991	 12991	  20	  8	  0.235	  1421900	 0.11823	 0.0097291 
01013001	 13001	  20	  10	  0.235	  1430700	 0.11896	 0.0096691 
01013011	 13011	  6	  2	  1.175	  1439900	 0.11678	 0.049733 
01013021	 13021	  6	  4	  1.175	  1456400	 0.11811	 0.04917 
01013031	 13031	  6	  6	  1.175	  1453200	 0.11835	 0.048991 
01013041	 13041	  6	  8	  1.175	  1424800	 0.11628	 0.049822 
01013051	 13051	  6	  10	  1.175	  1430300	 0.11698	 0.049485 
01013061	 13061	  8	  2	  1.175	  1421800	 0.11628	 0.049781 
01013071	 13071	  8	  4	  1.175	  1433000	 0.1172	 0.049391 
01013081	 13081	  8	  6	  1.175	  1433400	 0.11747	 0.049236 
01013091	 13091	  8	  8	  1.175	  1425600	 0.11708	 0.049363 
01013101	 13101	  8	  10	  1.175	  1436600	 0.11799	 0.048983 
01013111	 13111	  10	  2	  1.175	  1406500	 0.11599	 0.049744 
01013121	 13121	  10	  4	  1.175	  1415800	 0.11676	 0.049417 
01013131	 13131	  10	  6	  1.175	  1417700	 0.11739	 0.04907 
01013141	 13141	  10	  8	  1.175	  1405100	 0.11636	 0.049508 
01013151	 13151	  10	  10	  1.175	  1412900	 0.11749	 0.048952 
01013161	 13161	  12	  2	  1.175	  1382500	 0.11425	 0.050462 
01013171	 13171	  12	  4	  1.175	  1414800	 0.11715	 0.049171 
01013181	 13181	  12	  6	  1.175	  1423500	 0.11788	 0.048867 
01013191	 13191	  12	  8	  1.175	  1431500	 0.11854	 0.048594 
01013201	 13201	  12	  10	  1.175	  1419600	 0.11756	 0.049001 
01013211	 13211	  13	  2	  1.175	  1485500	 0.11781	 0.049705 
01013221	 13221	  13	  4	  1.175	  1492000	 0.11884	 0.049195 
01013231	 13231	  13	  6	  1.175	  1457900	 0.11662	 0.050048 
01013241	 13241	  13	  8	  1.175	  1460200	 0.1168	 0.049971 
01013251	 13251	  13	  10	  1.175	  1467700	 0.11765	 0.049569 
01013261	 13261	  14	  2	  1.175	  1445200	 0.11609	 0.050193 
01013271	 13271	  14	  4	  1.175	  1453300	 0.11674	 0.049912 
01013281	 13281	  14	  6	  1.175	  1455700	 0.11718	 0.049686 
01013291	 13291	  14	  8	  1.175	  1434600	 0.11572	 0.050269 
01013301	 13301	  14	  10	  1.175	  1447500	 0.11677	 0.049818 
01013311	 13311	  15	  2	  1.175	  1437300	 0.11619	 0.050026 
01013321	 13321	  15	  4	  1.175	  1453300	 0.11748	 0.049476 
01013331	 13331	  15	  6	  1.175	  1457100	 0.11803	 0.049203 
01013341	 13341	  15	  8	  1.175	  1432000	 0.11625	 0.049918 
01013351	 13351	  15	  10	  1.175	  1448000	 0.11754	 0.049368 
01013361	 13361	  16	  2	  1.175	  1429900	 0.11608	 0.049992 
01013371	 13371	  16	  4	  1.175	  1445900	 0.11738	 0.049439 
01013381	 13381	  16	  6	  1.175	  1452300	 0.11815	 0.049076 
01013391	 13391	  16	  8	  1.175	  1458200	 0.11887	 0.048736 
01013401	 13401	  16	  10	  1.175	  1449700	 0.11842	 0.048882 
01013411	 13411	  18	  2	  1.175	  1410100	 0.11519	 0.050253 
01013421	 13421	  18	  4	  1.175	  1424000	 0.11633	 0.049761 
01013431	 13431	  18	  6	  1.175	  1431500	 0.11718	 0.04936 
01013441	 13441	  18	  8	  1.175	  1426100	 0.11698	 0.049404 
01013451	 13451	  18	  10	  1.175	  1427200	 0.11707	 0.049364 
01013461	 13461	  20	  2	  1.175	  1410400	 0.1157	 0.049951 
01013471	 13471	  20	  4	  1.175	  1448700	 0.11884	 0.048631 
01013481	 13481	  20	  6	  1.175	  1453900	 0.11951	 0.048319 
01013491	 13491	  20	  8	  1.175	  1455200	 0.11987	 0.048135 
01013501	 13501	  20	  10	  1.175	  1431500	 0.11792	 0.048932 
01013511	 13511	  6	  2	  2.348	  1446300	 0.11667	 0.099638 
01013521	 13521	  6	  4	  2.348	  1455800	 0.11743	 0.098988 
01013531	 13531	  6	  6	  2.348	  1454000	 0.11754	 0.098818 
01013541	 13541	  6	  8	  2.348	  1451100	 0.1178	 0.09844 
01013551	 13551	  6	  10	  2.348	  1446700	 0.11818	 0.097879 
01013561	 13561	  8	  2	  2.348	  1461800	 0.11643	 0.10034 
01013571	 13571	  8	  4	  2.348	  1445100	 0.11756	 0.098558 
01013581	 13581	  8	  6	  2.348	  1449700	 0.11818	 0.097964 
01013591	 13591	  8	  8	  2.348	  1453500	 0.11874	 0.09742 
01013601	 13601	  8	  10	  2.348	  1447200	 0.11822	 0.097845 
01013611	 13611	  10	  2	  2.348	  1423300	 0.11627	 0.099488 
01013621	 13621	  10	  4	  2.348	  1444500	 0.118	 0.09803 
01013631	 13631	  10	  6	  2.348	  1447400	 0.11823	 0.097835 
01013641	 13641	  10	  8	  2.348	  1451600	 0.11907	 0.096989 
01013651	 13651	  10	  10	  2.348	  1437000	 0.11788	 0.097973 
01013661	 13661	  12	  2	  2.348	  1414200	 0.11601	 0.099551 
01013671	 13671	  12	  4	  2.348	  1419600	 0.11645	 0.099171 
01013681	 13681	  12	  6	  2.348	  1422000	 0.11689	 0.098717 
01013691	 13691	  12	  8	  2.348	  1416000	 0.11664	 0.098854 
01013701	 13701	  12	  10	  2.348	  1420500	 0.11701	 0.098541 
01013711	 13711	  13	  2	  2.348	  1466200	 0.11663	 0.10017 
01013721	 13721	  13	  4	  2.348	  1471200	 0.11753	 0.099236 
01013731	 13731	  13	  6	  2.348	  1468000	 0.11727	 0.099456 
01013741	 13741	  13	  8	  2.348	  1452500	 0.11653	 0.099923 
01013751	 13751	  13	  10	  2.348	  1453400	 0.1166	 0.099864 
01013761	 13761	  14	  2	  2.348	  1444200	 0.11586	 0.1005 
01013771	 13771	  14	  4	  2.348	  1443700	 0.11607	 0.10024 
01013781	 13781	  14	  6	  2.348	  1451500	 0.11694	 0.099405 
