File name	 Run No	  Mean Incidence (deg)	  Amplitude (deg)	  Oscillation Freq. (Hz)	  Reynolds No.	 Mach No.	 Reduced Frequency 
08013651	 13651	  9	  8	  1.632	  1052000	 0.080498	 0.10261 
08013661	 13661	  10	  8	  1.632	  1052000	 0.080498	 0.10261 
08013671	 13671	  11	  8	  1.632	  1051500	 0.080498	 0.1026 
08013681	 13681	  12	  8	  1.632	  1051500	 0.080498	 0.1026 
08013691	 13691	  13	  8	  1.632	  1056800	 0.080726	 0.10239 
08013701	 13701	  14	  8	  1.632	  1054500	 0.080726	 0.10231 
08013711	 13711	  15	  8	  1.632	  1054500	 0.080726	 0.10231 
08013721	 13721	  17	  8	  1.632	  1049400	 0.080298	 0.10287 
08013731	 13731	  20	  8	  1.632	  1048400	 0.080298	 0.10283 
08013741	 13741	  7	  8	  3.265	  1979400	 0.15672	 0.10395 
08013751	 13751	  8	  8	  3.265	  1960000	 0.15672	 0.10356 
08013761	 13761	  9	  8	  3.265	  1958400	 0.15672	 0.10352 
08013771	 13771	  10	  8	  3.265	  1956700	 0.15672	 0.10349 
08013781	 13781	  11	  8	  3.265	  1955000	 0.15672	 0.10345 
08013791	 13791	  12	  8	  3.265	  1953400	 0.15672	 0.10342 
08013811	 13811	  13	  8	  3.257	  1960000	 0.15665	 0.10336 
08013821	 13821	  14	  8	  3.265	  1945900	 0.15665	 0.10333 
08013831	 13831	  15	  8	  3.265	  1944300	 0.15665	 0.10329 
08013841	 13841	  17	  8	  3.265	  1943500	 0.15665	 0.10327 
08013851	 13851	  20	  8	  3.265	  1942700	 0.15665	 0.10326 
08013871	 13871	  4	  10	  0.245	  1483400	 0.1181	 0.010328 
08013881	 13881	  6	  10	  0.245	  1475900	 0.1181	 0.010308 
08013891	 13891	  8	  10	  0.245	  1473400	 0.1181	 0.010301 
08013901	 13901	  15	  10	  0.245	  1471500	 0.1181	 0.010296 
08013911	 13911	  20	  10	  0.245	  1470200	 0.1181	 0.010292 
08013921	 13921	  4	  10	  0.612	  1472900	 0.11812	 0.025724 
08013931	 13931	  6	  10	  0.612	  1469100	 0.11812	 0.025699 
08013941	 13941	  8	  10	  0.612	  1467900	 0.11812	 0.02569 
08013951	 13951	  15	  10	  0.612	  1467300	 0.11812	 0.025686 
08013961	 13961	  20	  10	  0.612	  1466700	 0.11812	 0.025682 
08013971	 13971	  4	  10	  1.224	  1469300	 0.11808	 0.051424 
08013981	 13981	  6	  10	  1.224	  1466100	 0.11808	 0.051381 
08013991	 13991	  8	  10	  1.224	  1465500	 0.11808	 0.051373 
08014001	 14001	  15	  10	  1.224	  1464900	 0.11808	 0.051364 
08014011	 14011	  20	  10	  1.224	  1464300	 0.11808	 0.051356 
08014021	 14021	  4	  10	  1.836	  1473700	 0.11863	 0.076721 
08014031	 14031	  6	  10	  1.836	  1471200	 0.11863	 0.076671 
08014041	 14041	  8	  10	  1.836	  1470600	 0.11863	 0.076658 
08014051	 14051	  15	  10	  1.836	  1470000	 0.11863	 0.076645 
08014061	 14061	  20	  10	  1.836	  1470000	 0.11863	 0.076645 
08014071	 14071	  4	  10	  2.448	  1471300	 0.11849	 0.1024 
08014081	 14081	  6	  10	  2.448	  1469400	 0.11849	 0.10235 
08014091	 14091	  8	  10	  2.448	  1468800	 0.11849	 0.10234 
08014101	 14101	  15	  10	  2.448	  1468200	 0.11849	 0.10232 
08014111	 14111	  20	  10	  2.448	  1467500	 0.11849	 0.1023 
08014121	 14121	  4	  10	  3.06	  1478300	 0.11911	 0.12732 
08014131	 14131	  6	  10	  3.06	  1475900	 0.11911	 0.12723 
08014141	 14141	  8	  10	  3.06	  1475200	 0.11911	 0.12721 
08014151	 14151	  15	  10	  3.06	  1475200	 0.11911	 0.12721 
08014161	 14161	  20	  10	  3.06	  1475200	 0.11911	 0.12721 
08014171	 14171	  4	  10	  3.673	  1474100	 0.11886	 0.15309 
08014181	 14181	  6	  10	  3.673	  1472200	 0.11886	 0.15301 
08014191	 14191	  8	  10	  3.673	  1471600	 0.11886	 0.15299 
08014201	 14201	  15	  10	  3.673	  1471600	 0.11886	 0.15299 
08014211	 14211	  20	  10	  3.673	  1471600	 0.11886	 0.15299 
08014221	 14221	  4	  10	  4.286	  1479100	 0.11907	 0.17845 
08014231	 14231	  6	  10	  4.286	  1474100	 0.11907	 0.17821 
08014241	 14241	  8	  10	  4.286	  1473500	 0.11907	 0.17818 
08014251	 14251	  15	  10	  4.286	  1473500	 0.11907	 0.17818 
08014261	 14261	  20	  10	  4.286	  1474100	 0.11907	 0.17821 
08014272	 14272	  0	  2	  1	  1474200	 0.11807	 0.042071 
08014282	 14282	  4	  2	  1	  1469200	 0.11807	 0.042015 
08014292	 14292	  4	  4	  1	  1467900	 0.11807	 0.042001 
08014302	 14302	  0	  4	  1	  1466700	 0.11807	 0.041987 
08014312	 14312	  0	  2	  2.5	  1472700	 0.11835	 0.10479 
08014322	 14322	  4	  2	  2.5	  1469000	 0.11835	 0.10468 
08014332	 14332	  4	  4	  2.5	  1468300	 0.11835	 0.10466 
08014342	 14342	  0	  4	  2.5	  1467700	 0.11835	 0.10465 
08014352	 14352	  0	  2	  4.955	  1475800	 0.1187	 0.207 
08014372	 14372	  4	  4	  4.955	  1472100	 0.1187	 0.2068 
08014382	 14382	  0	  4	  4.955	  1472100	 0.1187	 0.2068 
08014391	 14391	  0	  2	  7.433	  1478900	 0.11905	 0.30952 
08014401	 14401	  4	  2	  7.433	  1476400	 0.11905	 0.30932 
08014411	 14411	  4	  4	  7.433	  1475700	 0.11905	 0.30926 
08014421	 14421	  0	  4	  7.433	  1475100	 0.11905	 0.30921 
08014432	 14432	  0	  2	  9.822	  1479900	 0.11903	 0.4092 
08014442	 14442	  4	  2	  9.822	  1477400	 0.11903	 0.40893 
08014452	 14452	  4	  4	  9.822	  1476800	 0.11903	 0.40886 
08014462	 14462	  0	  4	  9.65	  1476200	 0.11903	 0.40163 
08019001	 19001	  0	  22.6	  0.657	  806460	 0.065389	 0.050235 
08019021	 19021	  0	  32.8	  0.657	  806110	 0.065389	 0.050226 
08019041	 19041	  0	  22.6	  0.896	  1093300	 0.088798	 0.050415 
08019061	 19061	  0	  32.8	  0.896	  1091900	 0.088798	 0.050389 
08019081	 19081	  0	  22.6	  0.996	  1458800	 0.12027	 0.041135 
08019101	 19101	  0	  32.8	  0.996	  1452000	 0.12027	 0.04106 
08019121	 19121	  0	  22.6	  1.245	  1441800	 0.11953	 0.051627 
08019141	 19141	  0	  32.8	  1.245	  1436300	 0.11953	 0.05155 
08019161	 19161	  0	  22.6	  1.494	  1445800	 0.12047	 0.061348 
08019181	 19181	  0	  32.8	  1.494	  1442100	 0.12047	 0.061288 
08019201	 19201	  0	  22.6	  1.662	  1909600	 0.15954	 0.051532 
08019221	 19221	  0	  32.8	  1.662	  1889700	 0.15954	 0.051321 
08019301	 19301	  0	  5.4	  1.875	  1471200	 0.12074	 0.077355 
08019321	 19321	  0	  10	  1.875	  1465500	 0.12074	 0.077239 
08019341	 19341	  0	  12.2	  1.875	  1463700	 0.12074	 0.077201 
08019361	 19361	  0	  13.8	  1.875	  1459100	 0.12021	 0.07758 
08019381	 19381	  0	  17.4	  1.875	  1456600	 0.12021	 0.077529 
08019401	 19401	  0	  22.6	  1.875	  1454700	 0.12021	 0.07749 
08019421	 19421	  0	  32.8	  1.875	  1453500	 0.12021	 0.077464 
08019441	 19441	  0	  5.4	  0.488	  1488200	 0.12082	 0.020184 
08019461	 19461	  0	  10	  0.488	  1478600	 0.12082	 0.020133 
08019481	 19481	  0	  12.2	  0.488	  1474200	 0.12082	 0.020109 
08019501	 19501	  0	  13.8	  0.488	  1468000	 0.12021	 0.020218 
08019521	 19521	  0	  17.4	  0.488	  1461100	 0.12021	 0.020181 
08019541	 19541	  0	  22.6	  0.488	  1462700	 0.12024	 0.020183 
08019561	 19561	  0	  32.8	  0.488	  1457200	 0.12024	 0.020153 
08411601	 11601	  180	  0.4	  1.306	  1462900	 0.12032	 0.054025 
08411611	 11611	  180	  6	  1.306	  1454800	 0.12032	 0.053908 
08411621	 11621	  180	  8	  1.306	  1453600	 0.12032	 0.05389 
08411631	 11631	  180	  10	  1.306	  1452300	 0.12032	 0.053872 
08411661	 11661	  180	  0.4	  1.633	  1456100	 0.12027	 0.067466 
08411671	 11671	  180	  6	  1.633	  1451200	 0.12027	 0.067377 
08411681	 11681	  180	  8	  1.633	  1449900	 0.12027	 0.067354 
08411691	 11691	  180	  10	  1.633	  1448700	 0.12027	 0.067332 
08411721	 11721	  180	  0.4	  1.959	  1447600	 0.11983	 0.081167 
08411731	 11731	  180	  6	  1.959	  1444000	 0.11983	 0.081086 
08411741	 11741	  180	  8	  1.959	  1442700	 0.11983	 0.081059 
08411751	 11751	  180	  10	  1.959	  1442100	 0.11983	 0.081046 
08412451	 12451	  12	  8	  0.245	  1472100	 0.11816	 0.010301 
