S809   Clean
          
Run 119
Uncorrected data: vel=98.9 ft/s  Re=0.99 mill  AOA=-0.03  Cl=0.090  Cdp=0.00100  Cm=-0.0343
Corrected data:   vel=99.7 ft/s  Re=1.00 mill  AOA=0.0  Cl=0.080  Cdp=0.00100  Cm=-0.0333
DRAG COEFFICIENT BY MOMENTUM  =       0.0089
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, 0.976, 0.000, 0.976
0.004, 0.591, 0.004, 0.574
0.009, 0.398, 0.009, 0.440
0.014, 0.222, 0.015, 0.312
0.019, 0.094, 0.023, 0.217
0.025, 0.015, 0.030, 0.158
0.032, -0.078, 0.037, 0.102
0.039, -0.127, 0.056, -0.024
0.045, -0.181, 0.088, -0.141
0.065, -0.275, 0.128, -0.312
0.101, -0.415, 0.171, -0.442
0.144, -0.484, 0.214, -0.576
0.189, -0.567, 0.255, -0.676
0.234, -0.623, 0.294, -0.812
0.278, -0.676, 0.332, -0.874
0.319, -0.676, 0.367, -0.917
0.356, -0.703, 0.398, -0.888
0.389, -0.735, 0.425, -0.841
0.420, -0.755, 0.450, -0.771
0.452, -0.740, 0.474, -0.760
0.488, -0.688, 0.502, -0.720
0.529, -0.633, 0.535, -0.351
0.575, -0.367, 0.574, -0.251
0.630, -0.251, 0.620, -0.137
0.687, -0.185, 0.672, -0.016
0.740, -0.116, 0.728, 0.075
0.797, -0.045, 0.792, 0.153
0.855, -0.012, 0.852, 0.224
0.910, 0.056, 0.907, 0.241
0.967, 0.143, 0.965, 0.238
1.002, 0.203, 1.002, 0.203
         
Wake data, 120 data points
15.8340, 0.08600
15.9320, 0.08600
16.0310, 0.08700
16.1220, 0.08600
16.2150, 0.08700
16.3090, 0.08700
16.4050, 0.08700
16.5010, 0.08700
16.5940, 0.08700
16.6900, 0.08700
16.7810, 0.08700
16.8670, 0.08700
16.9650, 0.08700
17.0610, 0.08700
17.1500, 0.08700
17.2490, 0.08700
17.3360, 0.08700
17.4330, 0.08700
---------
         
Run 135
Uncorrected data: vel=97.3 ft/s  Re=0.99 mill  AOA=9.96  Cl=0.990  Cdp=0.02380  Cm=-0.0461
Corrected data:   vel=98.4 ft/s  Re=1.00 mill  AOA=10.1  Cl=0.950  Cdp=0.02310  Cm=-0.0396
DRAG COEFFICIENT BY MOMENTUM  =       0.0487
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -4.023, 0.000, -4.023
0.004, -3.604, 0.004, 0.140
0.009, -3.160, 0.009, 0.704
0.014, -2.915, 0.015, 0.944
0.019, -2.718, 0.023, 0.985
0.025, -2.604, 0.030, 0.981
0.032, -2.454, 0.037, 0.957
0.039, -2.218, 0.056, 0.872
0.045, -2.110, 0.088, 0.711
0.065, -1.948, 0.128, 0.516
0.101, -1.762, 0.171, 0.354
0.144, -1.538, 0.214, 0.178
0.189, -1.422, 0.255, 0.044
0.234, -1.345, 0.294, -0.108
0.278, -1.283, 0.332, -0.220
0.319, -1.177, 0.367, -0.318
0.356, -1.096, 0.398, -0.350
0.389, -1.052, 0.425, -0.352
0.420, -1.005, 0.450, -0.326
0.452, -0.908, 0.474, -0.283
0.488, -0.712, 0.502, -0.232
0.529, -0.467, 0.535, -0.196
0.575, -0.356, 0.574, -0.037
0.630, -0.313, 0.620, 0.033
0.687, -0.322, 0.672, 0.102
0.740, -0.306, 0.728, 0.158
0.797, -0.275, 0.792, 0.194
0.855, -0.273, 0.852, 0.214
0.910, -0.260, 0.907, 0.193
0.967, -0.240, 0.965, 0.089
1.002, -0.167, 1.002, -0.167
         
Wake data, 120 data points
Wake pos (in), Wake Q
5.5580, 0.08400
5.6440, 0.08400
5.7370, 0.08400
5.8330, 0.08400
5.9240, 0.08400
6.0250, 0.08500
6.1170, 0.08400
6.2120, 0.08500
6.3010, 0.08400
6.3990, 0.08500
6.4870, 0.08500
6.5800, 0.08500
6.6680, 0.08500
6.7610, 0.08500
6.8630, 0.08500
6.9540, 0.08500
7.0510, 0.08600
7.1310, 0.08500
7.2260, 0.08500
7.3220, 0.08500
7.4150, 0.08600
7.5100, 0.08600
7.5950, 0.08500
7.6990, 0.08600
7.7850, 0.08300
7.8910, 0.08400
7.9740, 0.08500
8.0680, 0.08600
8.1610, 0.08500
8.2570, 0.08400
8.3450, 0.08500
8.4360, 0.08400
8.5320, 0.08500
8.6220, 0.08300
8.7160, 0.08400
8.8070, 0.08300
8.8980, 0.08400
9.0010, 0.08200
9.0900, 0.08200
9.1800, 0.07800
9.2540, 0.07800
9.3580, 0.08100
9.4410, 0.07900
9.5430, 0.07800
9.6230, 0.07700
9.7240, 0.07600
9.8180, 0.07600
9.9140, 0.08200
10.0070, 0.07900
10.0960, 0.07400
10.1830, 0.07200
10.2790, 0.07300
10.3680, 0.07000
10.4630, 0.07100
10.5540, 0.07000
10.6510, 0.07200
10.7500, 0.07000
10.8430, 0.07000
10.9410, 0.07300
11.0240, 0.07400
11.1250, 0.06900
11.2190, 0.07400
11.3120, 0.06800
11.4080, 0.07800
11.4970, 0.07400
11.5950, 0.07400
11.6810, 0.06900
11.7780, 0.06500
11.8650, 0.06500
11.9670, 0.06600
12.0550, 0.05900
12.1540, 0.07200
12.2390, 0.06900
12.3320, 0.06200
12.4200, 0.07700
12.5140, 0.07100
12.6050, 0.06500
12.7160, 0.06600
12.7960, 0.07300
12.8960, 0.08200
12.9950, 0.07400
13.0940, 0.06400
13.1780, 0.05900
13.2770, 0.06700
13.3650, 0.07200
13.4650, 0.08300
13.5560, 0.07900
13.6520, 0.07400
13.7500, 0.07100
13.8470, 0.07000
13.9380, 0.07000
14.0280, 0.07800
14.1240, 0.07800
14.2150, 0.07700
14.3080, 0.08600
14.4040, 0.08000
14.5000, 0.08500
14.5910, 0.07800
14.6800, 0.07400
14.7730, 0.08500
14.8580, 0.08800
14.9570, 0.08600
15.0420, 0.08400
15.1470, 0.08500
15.2320, 0.08700
15.3270, 0.08700
15.4230, 0.08800
15.5150, 0.08800
15.6060, 0.08800
15.6960, 0.08800
15.7980, 0.08600
15.9000, 0.08600
15.9900, 0.07800
16.0830, 0.07700
16.1720, 0.08700
16.2710, 0.08800
16.3610, 0.08700
16.4600, 0.08700
16.5430, 0.08700
16.6500, 0.08700
---------
         
Run 136
Uncorrected data: vel=97.4 ft/s  Re=0.99 mill  AOA=11.01  Cl=0.970  Cdp=0.02420  Cm=-0.0339
Corrected data:   vel=98.2 ft/s  Re=1.00 mill  AOA=11.2  Cl=0.930  Cdp=0.02360  Cm=-0.0280
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -4.546, 0.000, -4.546
0.004, -3.903, 0.004, -0.010
0.009, -3.431, 0.009, 0.620
0.014, -3.243, 0.015, 0.918
0.019, -3.018, 0.023, 0.988
0.025, -2.610, 0.030, 0.985
0.032, -2.431, 0.037, 0.970
0.039, -2.346, 0.056, 0.892
0.045, -2.250, 0.088, 0.745
0.065, -2.016, 0.128, 0.548
0.101, -1.784, 0.171, 0.383
0.144, -1.557, 0.214, 0.210
0.189, -1.442, 0.255, 0.069
0.234, -1.318, 0.294, -0.077
0.278, -1.244, 0.332, -0.200
0.319, -1.124, 0.367, -0.281
0.356, -1.023, 0.398, -0.337
0.389, -0.930, 0.425, -0.341
0.420, -0.842, 0.450, -0.321
0.452, -0.681, 0.474, -0.281
0.488, -0.471, 0.502, -0.219
0.529, -0.325, 0.535, -0.195
0.575, -0.308, 0.574, -0.044
0.630, -0.295, 0.620, 0.029
0.687, -0.302, 0.672, 0.088
0.740, -0.301, 0.728, 0.146
0.797, -0.285, 0.792, 0.166
0.855, -0.305, 0.852, 0.190
0.910, -0.295, 0.907, 0.164
0.967, -0.283, 0.965, 0.043
1.002, -0.259, 1.002, -0.259
---------
         
Run 137
Uncorrected data: vel=97.3 ft/s  Re=0.99 mill  AOA=12.07  Cl=1.010  Cdp=0.03780  Cm=-0.0370
Corrected data:   vel=98.3 ft/s  Re=1.00 mill  AOA=12.2  Cl=0.970  Cdp=0.03680  Cm=-0.0307
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -5.166, 0.000, -5.166
0.004, -4.275, 0.004, -0.225
0.009, -3.786, 0.009, 0.525
0.014, -3.568, 0.015, 0.879
0.019, -2.947, 0.023, 0.976
0.025, -2.791, 0.030, 0.992
0.032, -2.654, 0.037, 0.986
0.039, -2.498, 0.056, 0.915
0.045, -2.379, 0.088, 0.777
0.065, -2.125, 0.128, 0.586
0.101, -1.859, 0.171, 0.422
0.144, -1.599, 0.214, 0.241
0.189, -1.452, 0.255, 0.095
0.234, -1.357, 0.294, -0.055
0.278, -1.252, 0.332, -0.171
0.319, -1.103, 0.367, -0.265
0.356, -1.013, 0.398, -0.308
0.389, -0.932, 0.425, -0.325
0.420, -0.834, 0.450, -0.306
0.452, -0.694, 0.474, -0.265
0.488, -0.486, 0.502, -0.213
0.529, -0.364, 0.535, -0.172
0.575, -0.336, 0.574, -0.076
0.630, -0.324, 0.620, 0.033
0.687, -0.318, 0.672, 0.078
0.740, -0.329, 0.728, 0.135
0.797, -0.308, 0.792, 0.167
0.855, -0.336, 0.852, 0.176
0.910, -0.341, 0.907, 0.150
0.967, -0.344, 0.965, 0.023
1.002, -0.281, 1.002, -0.281
---------
         
Run 138
Uncorrected data: vel=96.6 ft/s  Re=0.98 mill  AOA=13.12  Cl=1.050  Cdp=0.05680  Cm=-0.0430
Corrected data:   vel=97.6 ft/s  Re=0.99 mill  AOA=13.3  Cl=1.000  Cdp=0.05510  Cm=-0.0362
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -5.675, 0.000, -5.675
0.004, -4.594, 0.004, -0.410
0.009, -4.202, 0.009, 0.431
0.014, -3.625, 0.015, 0.838
0.019, -3.014, 0.023, 0.959
0.025, -2.969, 0.030, 0.988
0.032, -2.788, 0.037, 0.990
0.039, -2.605, 0.056, 0.931
0.045, -2.490, 0.088, 0.802
0.065, -2.208, 0.128, 0.612
0.101, -1.912, 0.171, 0.448
0.144, -1.650, 0.214, 0.272
0.189, -1.468, 0.255, 0.126
0.234, -1.362, 0.294, -0.026
0.278, -1.242, 0.332, -0.149
0.319, -1.112, 0.367, -0.250
0.356, -1.011, 0.398, -0.299
0.389, -0.915, 0.425, -0.312
0.420, -0.823, 0.450, -0.296
0.452, -0.687, 0.474, -0.266
0.488, -0.510, 0.502, -0.203
0.529, -0.396, 0.535, -0.172
0.575, -0.380, 0.574, -0.100
0.630, -0.367, 0.620, 0.019
0.687, -0.376, 0.672, 0.082
0.740, -0.373, 0.728, 0.126
0.797, -0.374, 0.792, 0.153
0.855, -0.380, 0.852, 0.162
0.910, -0.382, 0.907, 0.138
0.967, -0.395, 0.965, -0.004
1.002, -0.321, 1.002, -0.321
---------
         
Run 139
Uncorrected data: vel=96.7 ft/s  Re=0.98 mill  AOA=13.99  Cl=1.070  Cdp=0.06370  Cm=-0.0434
Corrected data:   vel=97.8 ft/s  Re=0.99 mill  AOA=14.2  Cl=1.020  Cdp=0.06180  Cm=-0.0365
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -6.350, 0.000, -6.350
0.004, -4.971, 0.004, -0.637
0.009, -4.683, 0.009, 0.302
0.014, -3.607, 0.015, 0.779
0.019, -3.325, 0.023, 0.934
0.025, -3.148, 0.030, 0.976
0.032, -2.955, 0.037, 0.987
0.039, -2.732, 0.056, 0.948
0.045, -2.616, 0.088, 0.829
0.065, -2.305, 0.128, 0.646
0.101, -1.959, 0.171, 0.484
0.144, -1.677, 0.214, 0.310
0.189, -1.471, 0.255, 0.160
0.234, -1.343, 0.294, 0.011
0.278, -1.207, 0.332, -0.107
0.319, -1.061, 0.367, -0.228
0.356, -0.950, 0.398, -0.276
0.389, -0.843, 0.425, -0.293
0.420, -0.730, 0.450, -0.279
0.452, -0.598, 0.474, -0.248
0.488, -0.450, 0.502, -0.190
0.529, -0.396, 0.535, -0.151
0.575, -0.394, 0.574, -0.101
0.630, -0.397, 0.620, 0.024
0.687, -0.408, 0.672, 0.071
0.740, -0.404, 0.728, 0.123
0.797, -0.398, 0.792, 0.140
0.855, -0.423, 0.852, 0.158
0.910, -0.414, 0.907, 0.111
0.967, -0.441, 0.965, -0.026
1.002, -0.367, 1.002, -0.367
---------
         
Run 140
Uncorrected data: vel=96.9 ft/s  Re=0.98 mill  AOA=14.97  Cl=1.080  Cdp=0.07280  Cm=-0.0446
Corrected data:   vel=98.1 ft/s  Re=0.99 mill  AOA=15.2  Cl=1.030  Cdp=0.07050  Cm=-0.0375
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -6.990, 0.000, -6.990
0.004, -5.428, 0.004, -0.865
0.009, -5.159, 0.009, 0.186
0.014, -3.741, 0.015, 0.719
0.019, -3.569, 0.023, 0.913
0.025, -3.332, 0.030, 0.966
0.032, -3.089, 0.037, 0.986
0.039, -2.858, 0.056, 0.957
0.045, -2.691, 0.088, 0.852
0.065, -2.360, 0.128, 0.675
0.101, -1.992, 0.171, 0.514
0.144, -1.655, 0.214, 0.340
0.189, -1.455, 0.255, 0.182
0.234, -1.304, 0.294, 0.027
0.278, -1.137, 0.332, -0.100
0.319, -0.980, 0.367, -0.194
0.356, -0.844, 0.398, -0.254
0.389, -0.722, 0.425, -0.279
0.420, -0.605, 0.450, -0.276
0.452, -0.493, 0.474, -0.248
0.488, -0.437, 0.502, -0.187
0.529, -0.422, 0.535, -0.141
0.575, -0.432, 0.574, -0.108
0.630, -0.437, 0.620, 0.013
0.687, -0.446, 0.672, 0.066
0.740, -0.455, 0.728, 0.104
0.797, -0.441, 0.792, 0.135
0.855, -0.469, 0.852, 0.138
0.910, -0.460, 0.907, 0.091
0.967, -0.465, 0.965, -0.055
1.002, -0.422, 1.002, -0.422
---------
         
Run 141
Uncorrected data: vel=96.9 ft/s  Re=0.98 mill  AOA=16.04  Cl=1.060  Cdp=0.09120  Cm=-0.0503
Corrected data:   vel=98.3 ft/s  Re=1.00 mill  AOA=16.2  Cl=1.010  Cdp=0.08800  Cm=-0.0430
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -7.346, 0.000, -7.346
0.004, -5.690, 0.004, -1.014
0.009, -5.166, 0.009, 0.098
0.014, -3.844, 0.015, 0.681
0.019, -3.665, 0.023, 0.897
0.025, -3.379, 0.030, 0.948
0.032, -3.111, 0.037, 0.986
0.039, -2.873, 0.056, 0.964
0.045, -2.730, 0.088, 0.868
0.065, -2.340, 0.128, 0.689
0.101, -1.945, 0.171, 0.541
0.144, -1.618, 0.214, 0.356
0.189, -1.382, 0.255, 0.199
0.234, -1.175, 0.294, 0.048
0.278, -0.990, 0.332, -0.093
0.319, -0.791, 0.367, -0.193
0.356, -0.640, 0.398, -0.262
0.389, -0.549, 0.425, -0.273
0.420, -0.500, 0.450, -0.268
0.452, -0.474, 0.474, -0.260
0.488, -0.469, 0.502, -0.193
0.529, -0.474, 0.535, -0.144
0.575, -0.489, 0.574, -0.113
0.630, -0.497, 0.620, 0.002
0.687, -0.509, 0.672, 0.061
0.740, -0.504, 0.728, 0.097
0.797, -0.496, 0.792, 0.117
0.855, -0.513, 0.852, 0.118
0.910, -0.509, 0.907, 0.063
0.967, -0.522, 0.965, -0.085
1.002, -0.473, 1.002, -0.473
---------
         
Run 142
Uncorrected data: vel=96.3 ft/s  Re=0.98 mill  AOA=17.08  Cl=1.010  Cdp=0.10840  Cm=-0.0528
Corrected data:   vel=97.8 ft/s  Re=0.99 mill  AOA=17.2  Cl=0.950  Cdp=0.10430  Cm=-0.0456
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -7.444, 0.000, -7.444
0.004, -5.755, 0.004, -1.068
0.009, -5.080, 0.009, 0.056
0.014, -3.872, 0.015, 0.658
0.019, -3.620, 0.023, 0.883
0.025, -3.310, 0.030, 0.951
0.032, -3.062, 0.037, 0.983
0.039, -2.789, 0.056, 0.971
0.045, -2.639, 0.088, 0.876
0.065, -2.237, 0.128, 0.709
0.101, -1.823, 0.171, 0.543
0.144, -1.459, 0.214, 0.374
0.189, -1.197, 0.255, 0.208
0.234, -0.936, 0.294, 0.054
0.278, -0.724, 0.332, -0.079
0.319, -0.588, 0.367, -0.192
0.356, -0.514, 0.398, -0.261
0.389, -0.522, 0.425, -0.282
0.420, -0.501, 0.450, -0.275
0.452, -0.495, 0.474, -0.264
0.488, -0.512, 0.502, -0.199
0.529, -0.512, 0.535, -0.155
0.575, -0.514, 0.574, -0.119
0.630, -0.522, 0.620, -0.010
0.687, -0.528, 0.672, 0.043
0.740, -0.536, 0.728, 0.074
0.797, -0.519, 0.792, 0.091
0.855, -0.536, 0.852, 0.088
0.910, -0.551, 0.907, 0.045
0.967, -0.540, 0.965, -0.122
1.002, -0.501, 1.002, -0.501
---------
         
Run 143
Uncorrected data: vel=96.9 ft/s  Re=0.98 mill  AOA=17.93  Cl=0.960  Cdp=0.13840  Cm=-0.0657
Corrected data:   vel=98.6 ft/s  Re=1.00 mill  AOA=18.1  Cl=0.900  Cdp=0.13250  Cm=-0.0581
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -7.198, 0.000, -7.198
0.004, -5.605, 0.004, -1.058
0.009, -4.653, 0.009, 0.067
0.014, -3.692, 0.015, 0.663
0.019, -3.456, 0.023, 0.877
0.025, -3.162, 0.030, 0.956
0.032, -2.905, 0.037, 0.986
0.039, -2.640, 0.056, 0.979
0.045, -2.466, 0.088, 0.873
0.065, -2.086, 0.128, 0.706
0.101, -1.637, 0.171, 0.543
0.144, -1.240, 0.214, 0.370
0.189, -0.914, 0.255, 0.210
0.234, -0.690, 0.294, 0.040
0.278, -0.598, 0.332, -0.078
0.319, -0.560, 0.367, -0.206
0.356, -0.549, 0.398, -0.273
0.389, -0.564, 0.425, -0.295
0.420, -0.556, 0.450, -0.311
0.452, -0.555, 0.474, -0.280
0.488, -0.551, 0.502, -0.233
0.529, -0.561, 0.535, -0.179
0.575, -0.580, 0.574, -0.139
0.630, -0.582, 0.620, -0.038
0.687, -0.591, 0.672, 0.024
0.740, -0.595, 0.728, 0.050
0.797, -0.587, 0.792, 0.066
0.855, -0.604, 0.852, 0.059
0.910, -0.597, 0.907, 0.018
0.967, -0.597, 0.965, -0.164
1.002, -0.557, 1.002, -0.557
---------
         
Run 144
Uncorrected data: vel=97.1 ft/s  Re=0.98 mill  AOA=19.15  Cl=0.860  Cdp=0.37840  Cm=-0.1635
Corrected data:   vel=100.7 ft/s  Re=1.02 mill  AOA=19.2  Cl=0.780  Cdp=0.34740  Cm=-0.1464
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.367, 0.000, -1.367
0.004, -1.009, 0.004, 0.415
0.009, -0.985, 0.009, 0.771
0.014, -1.010, 0.015, 0.954
0.019, -1.010, 0.023, 0.986
0.025, -0.991, 0.030, 0.978
0.032, -0.985, 0.037, 0.970
0.039, -0.971, 0.056, 0.906
0.045, -0.979, 0.088, 0.765
0.065, -0.963, 0.128, 0.581
0.101, -0.946, 0.171, 0.405
0.144, -0.967, 0.214, 0.222
0.189, -0.944, 0.255, 0.051
0.234, -0.948, 0.294, -0.115
0.278, -0.973, 0.332, -0.262
0.319, -0.986, 0.367, -0.388
0.356, -0.982, 0.398, -0.457
0.389, -1.002, 0.425, -0.483
0.420, -0.990, 0.450, -0.474
0.452, -1.004, 0.474, -0.457
0.488, -1.013, 0.502, -0.389
0.529, -1.009, 0.535, -0.329
0.575, -1.021, 0.574, -0.296
0.630, -1.012, 0.620, -0.175
0.687, -1.001, 0.672, -0.111
0.740, -1.002, 0.728, -0.083
0.797, -0.976, 0.792, -0.067
0.855, -0.977, 0.852, -0.063
0.910, -0.936, 0.907, -0.119
0.967, -0.866, 0.965, -0.337
1.002, -0.846, 1.002, -0.846
---------
         
Run 145
Uncorrected data: vel=96.9 ft/s  Re=0.98 mill  AOA=19.96  Cl=0.740  Cdp=0.34790  Cm=-0.1303
Corrected data:   vel=100.3 ft/s  Re=1.02 mill  AOA=20.0  Cl=0.670  Cdp=0.32110  Cm=-0.1171
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.258, 0.000, -1.258
0.004, -0.933, 0.004, 0.494
0.009, -0.920, 0.009, 0.823
0.014, -0.940, 0.015, 0.975
0.019, -0.948, 0.023, 0.984
0.025, -0.935, 0.030, 0.977
0.032, -0.931, 0.037, 0.952
0.039, -0.921, 0.056, 0.865
0.045, -0.923, 0.088, 0.716
0.065, -0.912, 0.128, 0.531
0.101, -0.897, 0.171, 0.352
0.144, -0.921, 0.214, 0.160
0.189, -0.914, 0.255, -0.025
0.234, -0.930, 0.294, -0.196
0.278, -0.917, 0.332, -0.356
0.319, -0.916, 0.367, -0.479
0.356, -0.908, 0.398, -0.558
0.389, -0.908, 0.425, -0.574
0.420, -0.911, 0.450, -0.585
0.452, -0.899, 0.474, -0.552
0.488, -0.894, 0.502, -0.483
0.529, -0.912, 0.535, -0.414
0.575, -0.907, 0.574, -0.373
0.630, -0.912, 0.620, -0.241
0.687, -0.913, 0.672, -0.181
0.740, -0.916, 0.728, -0.141
0.797, -0.905, 0.792, -0.123
0.855, -0.912, 0.852, -0.112
0.910, -0.879, 0.907, -0.153
0.967, -0.850, 0.965, -0.376
1.002, -0.818, 1.002, -0.818
---------
         
Run 146
Uncorrected data: vel=96.8 ft/s  Re=0.98 mill  AOA=22.06  Cl=0.780  Cdp=0.40490  Cm=-0.1408
Corrected data:   vel=100.7 ft/s  Re=1.02 mill  AOA=22.1  Cl=0.700  Cdp=0.36990  Cm=-0.1253
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.125, 0.000, -1.125
0.004, -0.965, 0.004, 0.396
0.009, -0.967, 0.009, 0.765
0.014, -0.974, 0.015, 0.953
0.019, -0.979, 0.023, 0.982
0.025, -0.963, 0.030, 0.988
0.032, -0.957, 0.037, 0.966
0.039, -0.957, 0.056, 0.901
0.045, -0.963, 0.088, 0.770
0.065, -0.939, 0.128, 0.581
0.101, -0.939, 0.171, 0.408
0.144, -0.952, 0.214, 0.213
0.189, -0.955, 0.255, 0.030
0.234, -0.954, 0.294, -0.142
0.278, -0.951, 0.332, -0.294
0.319, -0.964, 0.367, -0.438
0.356, -0.959, 0.398, -0.508
0.389, -0.975, 0.425, -0.557
0.420, -0.960, 0.450, -0.542
0.452, -0.967, 0.474, -0.531
0.488, -0.965, 0.502, -0.475
0.529, -0.965, 0.535, -0.400
0.575, -0.961, 0.574, -0.354
0.630, -0.975, 0.620, -0.262
0.687, -0.977, 0.672, -0.189
0.740, -0.966, 0.728, -0.154
0.797, -0.952, 0.792, -0.138
0.855, -0.959, 0.852, -0.135
0.910, -0.942, 0.907, -0.192
0.967, -0.922, 0.965, -0.408
1.002, -0.895, 1.002, -0.895
---------
         
Run 147
Uncorrected data: vel=97.1 ft/s  Re=0.98 mill  AOA=24.00  Cl=0.870  Cdp=0.48260  Cm=-0.1629
Corrected data:   vel=101.6 ft/s  Re=1.03 mill  AOA=24.0  Cl=0.770  Cdp=0.43480  Cm=-0.1430
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.113, 0.000, -1.113
0.004, -1.064, 0.004, 0.217
0.009, -1.057, 0.009, 0.663
0.014, -1.065, 0.015, 0.899
0.019, -1.050, 0.023, 0.966
0.025, -1.054, 0.030, 0.985
0.032, -1.043, 0.037, 0.979
0.039, -1.047, 0.056, 0.940
0.045, -1.063, 0.088, 0.824
0.065, -1.041, 0.128, 0.646
0.101, -1.044, 0.171, 0.473
0.144, -1.039, 0.214, 0.293
0.189, -1.042, 0.255, 0.112
0.234, -1.055, 0.294, -0.072
0.278, -1.045, 0.332, -0.229
0.319, -1.062, 0.367, -0.370
0.356, -1.069, 0.398, -0.451
0.389, -1.059, 0.425, -0.489
0.420, -1.077, 0.450, -0.509
0.452, -1.060, 0.474, -0.491
0.488, -1.062, 0.502, -0.431
0.529, -1.061, 0.535, -0.376
0.575, -1.070, 0.574, -0.316
0.630, -1.058, 0.620, -0.264
0.687, -1.087, 0.672, -0.183
0.740, -1.067, 0.728, -0.151
0.797, -1.047, 0.792, -0.150
0.855, -1.064, 0.852, -0.155
0.910, -1.040, 0.907, -0.229
0.967, -1.028, 0.965, -0.465
1.002, -0.997, 1.002, -0.997
---------
         
Run 148
Uncorrected data: vel=96.8 ft/s  Re=0.98 mill  AOA=26.03  Cl=1.050  Cdp=0.60850  Cm=-0.2075
Corrected data:   vel=102.3 ft/s  Re=1.04 mill  AOA=26.1  Cl=0.910  Cdp=0.53560  Cm=-0.1783
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.256, 0.000, -1.256
0.004, -1.236, 0.004, -0.045
0.009, -1.219, 0.009, 0.499
0.014, -1.231, 0.015, 0.815
0.019, -1.224, 0.023, 0.935
0.025, -1.223, 0.030, 0.969
0.032, -1.233, 0.037, 0.986
0.039, -1.228, 0.056, 0.968
0.045, -1.232, 0.088, 0.884
0.065, -1.236, 0.128, 0.723
0.101, -1.209, 0.171, 0.562
0.144, -1.236, 0.214, 0.384
0.189, -1.216, 0.255, 0.214
0.234, -1.223, 0.294, 0.033
0.278, -1.225, 0.332, -0.131
0.319, -1.232, 0.367, -0.276
0.356, -1.240, 0.398, -0.348
0.389, -1.261, 0.425, -0.402
0.420, -1.242, 0.450, -0.432
0.452, -1.250, 0.474, -0.423
0.488, -1.250, 0.502, -0.377
0.529, -1.257, 0.535, -0.324
0.575, -1.254, 0.574, -0.277
0.630, -1.253, 0.620, -0.240
0.687, -1.273, 0.672, -0.179
0.740, -1.256, 0.728, -0.153
0.797, -1.237, 0.792, -0.148
0.855, -1.247, 0.852, -0.170
0.910, -1.226, 0.907, -0.262
0.967, -1.208, 0.965, -0.535
1.002, -1.194, 1.002, -1.194
---------
         
Run 149
Uncorrected data: vel=96.4 ft/s  Re=0.98 mill  AOA=28.08  Cl=1.170  Cdp=0.71800  Cm=-0.2391
Corrected data:   vel=102.7 ft/s  Re=1.04 mill  AOA=28.1  Cl=0.990  Cdp=0.61920  Cm=-0.2013
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.385, 0.000, -1.385
0.004, -1.363, 0.004, -0.285
